x,t,kap,mass,v,q3,mpdot,q2,w,u,downrange,p,y,eps,z,r,q1,q0,q
1.0,0.0,-0.32909520296781375,290.0,19.999847496812638,1.3977059818868157e-27,3.9293448624405136,0.674287911628145,18.584319995253043,1.0,1.4142135623730951,0.007858638232472714,1.0,-0.44339603828032675,1.0,6.9089772008717905,-0.20047577700067376,0.7384685587295879,-6.0186012580641854
1.5743581904670971,0.04753445361028012,-14.054799362424156,289.7675598785887,18.199962258028346,0.09936030256672426,4.889483869029225,0.6174491390796412,17.21194855922181,10.31073346326149,2.5553212255186954,0.007858646413419454,2.0127252305507413,-14.9992316275374,1.3002601684778659,2.8268029582940137,-0.12119427859883061,0.7875421724772276,-2.0469167720581694
3.627137644969678,0.19773523291675738,2.7899382955311745,289.0331439783282,19.999877681017733,0.06177038285611268,4.889483869029225,0.6654036318701048,19.999842797756042,10.959503584414762,6.607644267925278,0.007858669482072898,5.52311825655486,2.2073015323517304,2.7542112430758934,-1.7649903953734092,-0.1531718755845579,0.7279841221566579,2.1575942820241374
5.172771973054527,0.30660090492358316,14.999020654352933,288.50087982114576,18.925508794315046,0.055237155431367056,4.889483869029225,0.6776246160759227,19.169305167489714,14.323991062498948,9.543093552273092,0.00785869497463857,8.019542671637694,14.678613625459372,4.3037367089412255,2.694981375699313,-0.15623320475445057,0.719501433216731,-2.6785102473894886
5.820313889042341,0.3541353585338633,-3.397991574284858,288.14440102115645,17.04463282497287,0.09518592078225475,7.499143932806354,0.6495182531753333,17.332160651647417,20.599895828842207,10.721565497159471,0.007858720631546657,9.004216398049373,-3.3140665856969598,5.145745004808747,1.278417413682169,-0.12160424264688437,0.7446055191401165,-1.2127753528262797
8.114904903234262,0.5043361378403405,0.3357216534010096,287.01807352989437,18.014111780047116,0.09632219150871593,7.499143932806354,0.651856332005003,18.648247663977944,30.22828472861643,14.74633132500192,0.007858867022120727,12.312701001737897,0.16900496627961886,8.732721788433777,-0.5432188317350165,-0.11999401750882847,0.7425678093691551,0.5639639479814268
9.918089541476586,0.6131834141607846,3.0414633763914916,286.2017734570945,17.93105691998509,0.09102002723862279,7.499143932806354,0.6529545719820494,18.263639396885644,37.04155732100372,17.751131730674416,0.007859050847909813,14.72189449653165,2.693112054221496,12.235148626519447,0.6590070002975271,-0.12419467105873946,0.7418115430471374,-0.8565696777315677
10.72125175469268,0.6607178677710647,-1.0460038437398838,285.8452672904549,17.01442391921995,0.10100204136351941,7.499269663127884,0.6431731108403642,17.08037957418546,41.056399356241585,19.043144001014294,0.007859161011288113,15.738363773145725,-0.8335117756605124,14.007962093954223,0.3001005524526808,-0.11536599217541647,0.7502129910076332,-0.4086053230573325
13.454512540422277,0.810918647077542,0.04400028009273389,284.7188533317491,17.348890771979267,0.10027881140727264,7.499269663127884,0.6424800082874134,17.413100689811262,50.95966934805938,23.29019359530469,0.007859635643157883,19.01076563440808,0.07512586749915762,20.56696392224883,-0.14013856481396436,-0.11519914871030608,0.7509277587212391,0.17315201371642486
15.591192382751696,0.9197843190843678,0.8340363370237107,283.9024905921128,17.298865469347742,0.099064015287604,7.499269663127884,0.6442198118936145,17.554440733627818,58.053845922685994,26.4705107064718,0.00786011680120836,21.39164923855717,0.7337073215369926,26.23838058236375,0.2001451211833877,-0.11568168999431364,0.7495466388391849,-0.19632741796788028
16.55911025865343,0.9673187726946478,-0.23678017423242245,283.5459847773241,16.86556480621605,0.10203467137481956,7.49926226178531,0.6420490014848547,17.15780311163103,61.44721113810204,27.875197808093404,0.007860369459784737,22.42370442817364,-0.2287229367388573,28.95895107219172,0.10576225960208838,-0.11288064118067585,0.7514173126432205,-0.09800022833568448
19.78640681834378,1.1175195520011252,-0.04329042591471979,282.4195719303233,16.868536901808117,0.10206296536046383,7.49926226178531,0.642291691644894,17.323182015449802,71.45302977025509,32.4414195854749,0.007861356618885835,25.708827471120365,-0.050417282157726145,38.526915633485594,-0.05631505965603522,-0.11209319086260132,0.7513293279878704,0.06462409132506013
22.279018797053872,1.226385224007951,0.09695113324561895,281.6032099963896,17.336523067921604,0.09897191358513278,7.49926226178531,0.6445505171930084,17.863915660773987,78.49088936205547,35.860682768341256,0.007862264967255131,28.100425086680236,0.07881883098509512,46.38822815907311,-0.04441169129627764,-0.1141994917908237,0.7494946995701898,0.04199776809051639
23.406661534686716,1.2739196776182309,0.039636211444466114,281.246726319603,17.473418721624082,0.09811125886595791,7.499246524614655,0.645070808709391,18.010624596578488,81.61234393307778,37.380647454531555,0.007862716452471408,29.145171125258365,0.03893761925706225,50.0663849422278,-0.02881589185924382,-0.11469629293731888,0.7490832617558895,0.026008947369460963
27.12393272646344,1.4241204569247083,0.015400217673728182,280.1203834196522,17.592882075759192,0.09707174150737731,7.499246524614655,0.6454698151700333,18.154767089343625,91.6413820113303,42.28705042648809,0.007864387184686005,32.44205460852675,0.016641920811259855,62.670974149864236,0.003445961019587221,-0.11482086619843393,0.7488568747856174,-0.005956717474828422
29.965753232773142,1.5329677332451523,-0.0021630860790527655,279.30407217948436,17.50482500422999,0.09719134739737864,7.499246524614655,0.6451558053773027,18.093703854801092,99.00682812322992,45.94534705861008,0.007865851358872872,34.82855939496603,0.00048470737539790907,72.74211354366437,0.010660970507521574,-0.11415999598807301,0.7492127349005527,-0.011521146493574339
