x,t,kap,mass,v,q3,mpdot,q2,w,u,downrange,p,y,eps,z,r,q1,q0,q
1.0,0.0,-0.11897652166652045,290.0,-0.6397269484676001,6.949760273853563e-28,3.92728219974844,0.674287911628145,19.999929573701984,1.0,1.4142135623730951,-0.0454693713873262,1.0,-0.0485147724544902,1.0,-0.17199380627171254,-0.028064356441129073,0.7384685587295879,-2.4868701944928837
3.1090988003322644,0.10569501372080282,-3.4328511126588386,289.9312436873938,-0.6828343980147538,-0.0007092910621881755,0.6504568749694891,0.5743113149871388,19.078505441943218,6.374714936146996,3.270898897162746,-0.045469373287991804,1.016013900117978,0.7416330982189194,0.9427769969959212,-0.12696913940695237,-0.03490563215953292,0.8178953058511512,-2.278032264293745
10.042004780106247,0.4396732594755842,-6.552871655519178,289.71400180628166,-0.8294608260231546,0.0050524775548971895,0.6504568749694891,0.3121584954374261,13.1376608910722,17.054807523831673,10.096013062128707,-0.0454692852270267,1.042890093440703,0.49214583004070583,0.7891791291065386,-0.0135140075885836,-0.04674414254212299,0.9503242633790573,-1.1604055218687341
15.392458043365421,0.6817410192277945,-8.814265601954878,289.5565568670939,-1.1222135583810182,0.011870903281891922,0.6504568749694891,0.24497300209062936,11.46379503299681,19.6631532262377,15.428412622748104,-0.045469161032625674,1.0526877224553093,0.3113172136195586,0.6390586649486037,0.04549874123977707,-0.05094251373857095,0.968153160502345,0.08272500390359593
18.13914917003545,0.7874360329485973,0.031321741307969955,288.7640828159772,-1.3149113262657777,0.014209000927666847,7.497509751358907,0.2485247399924593,11.983287678303093,26.64269671165563,18.16977281746466,-0.045469075753802456,1.0544722023268553,-0.017307896857723503,0.713252406851858,0.03043240525864038,-0.05282160630409847,0.9671065846622775,0.05433504161051878
31.229685303860386,1.1214142787033785,0.010917867428638955,286.26018830693135,-1.743913061154175,0.017905506800310327,7.497509751358907,0.25215690366226506,13.237488292147479,49.010542831749376,31.248467459531234,-0.045468345735659985,1.0832702300114065,-0.007878978695898594,3.1513831843257525,-0.0017670408341476465,-0.05970020242155111,0.9657131365361075,-0.0003493049583169423
44.933359068110704,1.3634411348125082,-0.003868381407123641,284.44550360299445,-1.8999298654640975,0.01851444432484945,7.497509751358907,0.2513100706654472,13.926106954532695,65.437142336901,44.94740116899674,-0.04546715880833428,1.123438784697586,-0.0010460443709116947,7.019477529571941,-0.010172639224472509,-0.06521438907799944,0.9655638789751935,-0.006874201578146253
52.03655389031684,1.4691361485333108,-0.003942558906212851,283.6529960125772,-1.9496121753658986,0.018698707076217586,7.497377202362743,0.2509799208138413,14.21727635050598,72.64514019666599,52.04916568303407,-0.045466408493168055,1.1457344893485921,0.003473566861060079,9.266057958054455,-0.007046282601378554,-0.06764327549801832,0.9654789195483024,-0.0032566050428756775
78.97951873956193,1.8031143942880923,-0.0011606905529404183,281.1489955330323,-2.24084960626754,0.02001506550775376,7.497377202362743,0.2508986700901831,15.28564282195791,95.52503724340401,78.98898574514999,-0.04546287806591349,1.2229017600340255,0.0010808138975048466,18.59683051940871,-0.0011569156836507364,-0.07512433910491761,0.9649203667039556,0.003379045143364329
102.80269179178546,2.0451821540403023,0.0008556103551632241,279.3342340275198,-2.520485328945951,0.021282361277083193,7.497377202362743,0.25122706187862603,16.127835143061837,112.22432141364325,102.81070928108463,-0.045458990613495655,1.2839405137564308,-0.0006534557948797037,27.497329048024724,-0.0007177625309815267,-0.08046171936328,0.96437725767928,0.0036710005445077846
