x,t,kap,mass,v,q3,mpdot,q2,w,u,downrange,p,y,eps,z,r,q1,q0,q
1.0,0.0,-0.15990272361187863,290.0,1.1088736080410007,3.109494722204755e-29,3.9273483214496006,0.674287911628145,19.99997519008833,1.0,1.4142135623730951,-0.014187287999761542,1.0,-0.011404483900902774,1.0,-0.1423652381851072,-0.012437009104295363,0.7384685587295879,-3.2808412916990775
2.0117263091730493,0.05057469079218634,-6.545964118426077,289.9535989557241,1.107074190969909,-0.0010779539248561517,0.9173920002610328,0.6130309209084066,19.62479264401245,4.440392810902895,2.280399515443239,-0.014187288369664215,1.0738618193300002,0.806545063019422,0.9680596208783468,-0.10416475086367526,-0.01475198334737726,0.7899208860214834,-3.0036474994604125
5.279499589373101,0.2103821019060414,-11.228397337841626,289.80699059698594,1.0851906155522146,-0.0007485422042951335,0.9173920002610328,0.4523723643983865,16.94053842772656,12.234587794502302,5.437590909549038,-0.014187267383634083,1.3016447231943125,0.563027862080747,0.9204341775273236,-0.006811370562831937,-0.018313253346386785,0.8920848751215594,-1.6659105128003826
7.738459472567266,0.32621067005935367,-14.62222952308366,289.7007369408871,1.0082259325408167,0.0016769126070747447,0.9173920002610328,0.3999523218452844,15.857522672254705,14.743555586061317,7.875667353964687,-0.014187235427945684,1.4636875560511828,0.38652635624424014,0.9198618593442786,0.042409112953060005,-0.01858411269248728,0.9163607744621524,-0.2623570947506144
8.891161845047154,0.37678536085153996,-0.19529762979031648,289.3214712300107,0.9571942228429495,0.002982883195520275,7.498887396084227,0.3948862450977057,15.801984141127832,18.254124799155907,9.022436554533133,-0.014187214856883682,1.5334935362607132,0.00787953875568337,0.9837821462900319,0.0481812699127759,-0.018438446351731717,0.9185403093244169,-0.1782678053905619
13.339519510800594,0.536592771965395,-0.06991459460711588,288.12314640209394,0.73505000724067,0.006748382508508296,7.498887396084227,0.38881322601427515,15.975510812442389,29.03741286298292,13.453236061862988,-0.014187079273388047,1.7455027233382034,-0.03788400505167794,1.95014611117404,0.029478557483118072,-0.0180963911234324,0.9211309631795391,-0.014538186145860532
17.330382076537145,0.6524017678699486,0.020947795984310725,287.2546666287997,0.6829674354042927,0.007467858108620491,7.498887396084227,0.38898377198101186,16.28197443733657,36.72036271522215,17.433826875955482,-0.014186892066673664,1.8963587798799402,-0.07104786159891087,3.3795197153888084,-0.01928161006080369,-0.018683245262445115,0.9210376522935678,0.007371103229815695
19.275981059451997,0.702976458662135,0.005959904929317253,286.8753792010758,0.6962570221159686,0.007241931025098321,7.498866834205904,0.3891140934342641,16.424992926531576,40.07985977577364,19.3756363163791,-0.014186781018739825,1.962609706548057,0.016410410262700556,4.196697213575914,-0.012107118667057588,-0.019167983264924342,0.9209743404857611,0.004778355739051524
26.235088213179534,0.8627838697759901,0.0015588417247499673,285.6769857567857,0.6663302538873642,0.007350754749255395,7.498866834205904,0.3892468562106028,16.851622172764888,50.73662739199212,26.32458255464855,-0.014186288690765436,2.1688229810648965,0.004232404790611499,7.551871887674939,0.0006498681043633648,-0.02035220071059294,0.9208920393093547,0.00014285125038458014
32.05172468362351,0.9786124379293023,-0.001631053198046012,284.8084562541269,0.6178875423267254,0.007736101331252301,7.498866834205904,0.3892378545257079,17.1517108947765,58.49351500426407,32.135268950810854,-0.014185774065566717,2.3156975938467212,-0.004594225507468474,10.719898446341361,0.0004886846877682404,-0.021081017904581143,0.9208762626169684,0.0001733584014621828
34.796250306207156,1.0291871287214887,-0.00036435670366577466,284.42916997695437,0.5985186573847503,0.007881704885950077,7.4988440867293065,0.3892412666787537,17.283543333313617,61.88832896526446,34.877496050868075,-0.014185501512353952,2.379221596677481,-0.0010028422384905768,12.29810959087964,5.094136425450097e-05,-0.02140885144403792,0.9208660160650669,0.0003402431168799483
44.28666221201708,1.1889945398353436,3.2966521714925644e-05,283.23078016793716,0.5434875417627963,0.00829160764487713,7.4988440867293065,0.3892669543014185,17.702850830736654,72.64478019190307,44.3616017895793,-0.014184424505745705,2.5774529008118434,-0.0002565728797828989,18.064965296636935,-0.0007247795332578916,-0.02246577016265239,0.9208263580775712,0.0005457924790473438
51.94444771181716,1.304823107988656,0.00032094678476489354,282.3622532999237,0.5055429298022113,0.00857029034632375,7.4988440867293065,0.38928507645659816,18.00699671463586,80.4699505883328,52.01554287016765,-0.014183415086748294,2.7186489277839945,0.00028432388259702065,22.98775764882757,-0.0007106750782218108,-0.02323945371517606,0.9207969296541338,0.00038846232893592083
55.49452057932124,1.355397798780842,0.00021033824007703683,281.9829909773425,0.4885449894892119,0.00869408266936972,7.498820402302785,0.3892894087126398,18.1393316104318,83.89495554144155,55.56409036979581,-0.014182907644000459,2.7796266465348647,0.00017050470100663485,25.333980843221926,-0.0006348779497135615,-0.02357639215570075,0.9207853655537553,0.0002895860730514155
67.53698902730189,1.5152052098946973,-6.546756510059849e-05,280.7846768550554,0.4326304236328114,0.009093821912829531,7.498820402302785,0.38929422012777487,18.555869488419198,94.74838523342599,67.60223867176784,-0.014181012684765506,2.9694758057216952,3.3399670920520166e-05,33.53477878270036,-0.0005070858114054584,-0.024637229938978055,0.920751676051662,0.00020123237266271937
77.05095475719698,1.631014205799251,-0.00026533810389252365,279.9162048406115,0.3910047531341308,0.009386116104194618,7.498820402302785,0.38929979559034505,18.858488753338,102.6442874683213,77.11346495533824,-0.014179338052065027,3.10432737039192,-6.595739742235073e-05,40.22852055985303,-0.0005202214291412799,-0.025404833956232584,0.9207255110687016,0.0003500667674835035
81.41386357248086,1.6815888965914372,0.001692949108080767,279.5369209998559,0.3727601612659262,0.009513438850048428,7.498795916491198,0.38929726645648355,18.989354678414443,106.10079411708462,81.47526289164941,-0.014178520817616617,3.162480271062117,-3.4462248953117896e-05,43.350289202495084,-0.0005316620184341219,-0.02574017309430482,0.9207159494203108,-0.00026293252909937885
96.03180035297578,1.8413963077052924,0.0024788955916223393,278.3385388889214,0.315057543097425,0.009916420027576665,7.498795916491198,0.3891769384042669,19.37571687549726,117.05864464803508,96.0899761669756,-0.014175569742056611,3.343178238763321,-5.9139723069431963e-05,54.00907705464031,-0.0005909172530217951,-0.026799397951817353,0.9207323325381106,-0.0028388325127037717
107.41945780627707,1.9572248758586046,0.003048550372957186,277.4700176000539,0.2736411378243493,0.010208975605385516,7.498795916491198,0.3889526346004811,19.617959563924224,125.03680309762622,107.47552771722646,-0.014173055634037448,3.471187505994448,-7.702598048772304e-05,62.49126007192918,-0.0006566428482429523,-0.027566865666800968,0.9208012375632979,-0.00531250126281906
112.60234182569452,2.0077995666507906,0.00639699250217852,277.0907350602194,0.25556195061475767,0.010338110059791475,7.498770196063296,0.3887928746409352,19.70579286139853,128.5316663799754,112.65754376232218,-0.014171852157837323,3.5262986159687664,8.803311308843159e-05,66.39560771578402,-0.000626140862800691,-0.027901474971489242,0.92085719005942,-0.007993462930042746
129.81939101937198,2.167606977764646,0.00348669270088927,275.8923570596649,0.19695709637142614,0.010760945247233573,7.498770196063296,0.3879446623576261,19.873739931133002,139.6219611254701,129.87202761953063,-0.014167600955508303,3.6971980427787146,9.053790843447626e-05,79.53361743871483,-0.0005371581536232353,-0.02895271462775699,0.9211775238169849,-0.014097656586205022
143.09976634093033,2.2834355459179583,0.0013773045534269555,275.02383874977437,0.15312907470182244,0.011077898096374765,7.498770196063296,0.38711618992840835,19.918361261220117,147.70055033482268,143.15069132430742,-0.014164068141200543,3.818023022231365,9.235338655546735e-05,89.81784207938827,-0.00047659542998928237,-0.029710203648624797,0.9214981218194418,-0.016274481201302066
149.111467577125,2.3340102367101445,-0.0003626724856195617,274.6445803668583,0.13360826406248819,0.01121804140593489,7.498742506769477,0.3867340983757189,19.927089240463562,151.23755801681168,149.16167948625332,-0.014162399570821192,3.869995368957905,0.00010784115886742154,94.51001398151581,-0.0004412801615794929,-0.03004019152749629,0.921646146510097,-0.01614089923019835
168.95890956884227,2.4938176478239997,-0.0005002358775336507,273.4462786923047,0.0703201335020559,0.01166422602473576,7.498742506769477,0.38554988294266246,19.944201857488167,162.44587949656614,169.00699108888804,-0.01415659786401369,4.03111823533608,5.9113002426492046e-05,110.1405831788553,-0.0003686655245967995,-0.031080978165706215,0.9221021120568694,-0.015607086872720461
184.1569010517495,2.6096266437285536,-0.0005999251108411417,272.5778156992917,0.02351036492619817,0.011988756429126252,7.498742506769477,0.38471879463586595,19.949378404545275,170.60013735420367,184.20354373399758,-0.014151864558539657,4.145035485843824,2.38007548256372e-05,122.23436688788999,-0.000352889064483597,-0.03183436011091456,0.9224193005054355,-0.015114062595614229
191.00980295145746,2.66020133452074,-0.0009286177103666063,272.1985360582154,0.0028849012011051686,0.012130439218465766,7.498712884907663,0.38436634775574463,19.951148417851698,174.16939758574372,191.05584238625002,-0.014149651279715302,4.194053691240194,6.63466285009663e-05,127.71819640002467,-0.000333551444309308,-0.032163274570576626,0.9225529465077624,-0.014717710241307743
213.52723361808123,2.8200087456345946,-0.0003947057488690258,271.0001672165531,-0.0633544598523389,0.012578331665394245,7.498712884907663,0.38330059656195964,19.9587614335088,185.47904157739984,213.5714586428883,-0.014142047509367152,4.346084474594125,2.721721898964887e-05,145.85359155485298,-0.00030293343035225163,-0.03320186576316651,0.9229534692315173,-0.013899633521286196
230.67170127409506,2.9358373137879066,-7.725836053019307e-06,270.13165554452263,-0.11179313743865456,0.012902390151552855,7.498712884907663,0.3825529047892094,19.958706459658853,193.70731574916795,230.71469116135788,-0.01413593102243078,4.453644462168761,-1.1438153628284592e-06,159.76625025418664,-0.00031025388841760963,-0.03395428036750059,0.9232317740754538,-0.013719022836446425
238.37719698317244,2.9864120045800933,-0.0011201708870424874,269.7523775020056,-0.13305350774824778,0.013043696560551148,7.498681279897128,0.38223362573110187,19.95778050834345,197.30895392880922,238.4196668679673,-0.014133093441302268,4.499945319479818,6.560856672638094e-05,166.04502524037267,-0.00029009549237804175,-0.03428279839224617,0.923349868555292,-0.013226792391375431
263.6002330670426,3.1462194156939485,-0.00024671103721470846,268.55401371113817,-0.20148061760602323,0.01349006388615798,7.498681279897128,0.38127964427982297,19.96399303075235,208.72112190895146,263.64113161238,-0.0141234355180605,4.643641335964007,2.364629112460841e-05,186.696043722137,-0.00025899986705545217,-0.03532016321479878,0.9236987046859712,-0.01238189916756133
282.7166510989209,3.2620479838472605,0.00038637351774925934,267.6855056996453,-0.2515470388407087,0.013813131035467769,7.498681279897128,0.38060637838047134,19.962510001355295,217.02449070996983,282.75647405599784,-0.014115752619674751,4.745399033926015,-6.7680073458496275e-06,202.43577330213716,-0.0002683425702102114,-0.03607154106040515,0.9239425033372255,-0.012444038449379318
291.2856794592822,3.312622674639447,-0.0011376644335791284,267.30625210891765,-0.27350732666567856,0.013954035733641275,7.498647755041614,0.3803165691281786,19.960279737269524,220.6589711111729,291.32504826458063,-0.014112210674183178,4.789226274101185,5.849648615348129e-05,209.51306948766165,-0.0002502142892477972,-0.03639954379669065,0.924046840121268,-0.011937567217380698
319.2485495287316,3.4724300857533015,-0.0001437564230510741,266.1079655757233,-0.3441590289192888,0.014398706764006442,7.498647755041614,0.3794551818907908,19.96627440624242,232.17547812177398,319.2865414635888,-0.01410024518797995,4.925361264010284,1.7802397330996453e-05,232.69138261604104,-0.00022451892776347845,-0.037435337155066105,0.9243527048388863,-0.011145610187488619
340.36143787439516,3.5882390816578553,0.0005765073489384566,265.2395135563328,-0.3957817954951606,0.01472044871024218,7.498647755041614,0.3788438335626562,19.964121158597976,240.55521902545308,340.3984836642864,-0.014090811855167244,5.0218810240502165,-1.1687734152487153e-05,250.26697063253374,-0.00023693416010566994,-0.03818549741452997,0.9245676689687609,-0.011339004030919985
349.8062457821332,3.638813772450042,-0.0010949825814576494,264.8602389903896,-0.41841075684241663,0.01486080071211779,7.49861254478448,0.378579189545996,19.961168810583068,244.22370979178407,349.8428911912917,-0.014086484407285797,5.063489793787036,5.4472566937724776e-05,258.14803911551894,-0.0002197060335403742,-0.03851297184896543,0.9246602232228412,-0.010847453321858914
380.54770388890796,3.7986211835638968,-7.250476515773244e-05,263.6618861840762,-0.4912340019549611,0.015303550512106839,7.49861254478448,0.3777944423974621,19.967241888458794,255.84838307754237,380.5831326380958,-0.014071954440160394,5.1928714124668645,1.4411073691679637e-05,283.8708483894149,-0.00019642249262764364,-0.039547034377983126,0.9249302690338943,-0.010125869848384489
403.68522851657207,3.914449751717209,0.0006685881579118218,262.79338613358266,-0.5444127601404601,0.015623889042552843,7.49861254478448,0.3772347645888065,19.964671969845174,264.30724543199165,403.7198189363574,-0.01406058399368748,5.284740251722305,-1.462553586497624e-05,303.29532370258164,-0.00021020765869012451,-0.04029580951570479,0.9251209910856707,-0.01039242823728507
414.01648306434936,3.965024442509395,-0.0010366799175361451,262.4141134489164,-0.5677107933845882,0.01576362491917391,7.4985753501801495,0.37699154496739123,19.961258315649943,268.01026708050534,414.050718233051,-0.0140553901503249,5.32437980732735,5.0645967258093344e-05,311.984616507008,-0.00019392557736839182,-0.04062262032683738,0.9252034566066201,-0.009924169451590165
447.57003091026786,4.124831853623251,-2.1892753988891545e-05,261.21576658667044,-0.6426878481311549,0.016204280432829767,7.4985753501801495,0.37627115057339733,19.967502022111198,279.74479162395664,447.6031848339363,-0.014038040010801377,5.4477981299631235,1.1512149760175702e-05,340.26626012410105,-0.0001729712531593014,-0.04165449743141539,0.9254431802812146,-0.009269917423566084
472.75629577968124,4.240660421776563,0.0007136259764302939,260.34727084410923,-0.6974012424943,0.01652306994868673,7.4985753501801495,0.3757552138106672,19.9646372993195,288.2839733808154,472.78870330096686,-0.014024547106065207,5.535591177482606,-1.6852079505308282e-05,361.5502595651909,-0.00018780716640401027,-0.04240155039983004,0.9256132105472314,-0.009579329290072039
483.98437352229604,4.291235112568749,-0.0009775624366275392,259.96802290147997,-0.7213593588273337,0.016662119990966912,7.498536080158399,0.37553033341185005,19.960893263738246,292.02203329785016,484.0164644591385,-0.014018406045017582,5.573513591538818,4.767318400455387e-05,371.05238594486156,-0.00017222067206547277,-0.04272754878129974,0.9256869752595381,-0.009135605713773198
520.382635726985,4.451042523682604,1.4857126513851307e-05,258.76975421397105,-0.7984679299927582,0.017100502240970775,7.498536080158399,0.37486467712519683,19.967339068093757,303.8680255662562,520.413762101169,-0.013997980486150457,5.691767575036508,9.421751589212894e-06,401.90766323818974,-0.00015283707426854809,-0.04375673749337229,0.9259006718192537,-0.008540673863167416
547.6411443017143,4.566851519587158,0.0007340422526752243,257.90131512814946,-0.8547090885328905,0.01741762250796323,7.498536080158399,0.3743862215786643,19.96425162827805,312.4886857229653,547.6716040427555,-0.013982180311648293,5.776066366787415,-1.8298239298916023e-05,425.0621273755117,-0.00016818521401207673,-0.04450168484680281,0.9260528111338961,-0.008875693748679806
559.7783633427289,4.617426210379344,-0.0009222076537740841,257.522046513326,-0.8793308659934269,0.017555958194708968,7.498494885585981,0.37417713789330537,19.96025141016062,316.2629604065387,559.8085401336275,-0.013975010208432039,5.812533000248878,4.520524940495726e-05,435.38369039264074,-0.00015316679507041542,-0.044826758406129534,0.9261190116349388,-0.008455328048028789
